ID	Contributor	Contributor_ID	SRA_Biosample	SRA_Accessions	Already_Released_SRA	Analysis_PopulationGenetics	Analysis_SNAPP	Analysis_GensAssociations	Analysis_GeneHunt	IDNum	Egg	EggCol	EggShape	EggOrder	HostParents	HostParentShort	HostCommon	Species	Species_Latin	Shape	SpeciesShort	Sex	Age	Source	Latitude	Longitude	CountryFull	HostColor	HostShape	Sampling_Year	GeographicGroup	GeoOrder	GeoShape	GeoColor	Haplogroup	HaplogroupColor	Habitat	AncestryA5	AncestryColor	MeanCoverage	MedianCoverage	Coverage_mtDNA	Coverage_Ratio_mtDNAAutosomes	Raw_Reads_M	Mapped_Reads_M	Percent_Reads_Mapped	Raw_Bases_Gb	Mapped_Bases_Gb	Bases_Mapped_Percent
172_CC_ORW_CHN_M	Liang Wei	B56	SAMN18520253	SRR14086851,SRR14086850	Relatedness	0	0	0	0	172	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.45	124.4333333	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.92	12	31.94	2.563402889	139.629186	138.661934	0.993072709	20.9443779	20.75565227	0.990989199
173_CC_ORW_CHN_M	Liang Wei	B79	SAMN18520254	SRR14086821,SRR14086820	Relatedness	0	0	0	0	173	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.38333333	124.3666667	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.81	12	56.19	4.546116505	142.045992	141.070544	0.993132872	21.3068988	21.10306	0.990433202
174_CC_ORW_CHN_M	Liang Wei	B11	SAMN18520255	SRR14086786	Relatedness	0	0	0	0	174	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.43333333	124.4166667	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	11.91	12	16.09	1.413884007	137.00561	136.07568	0.993212468	20.5508415	20.35849488	0.99064045
176_CC_ORW_CHN_M	Liang Wei	B39	SAMN18520257	SRR14086869,SRR14086868	Relatedness	0	0	0	0	176	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.46666667	124.45	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.5	12	24.46	2.078164826	136.100248	135.11142	0.992734561	20.4150372	20.19551624	0.989247095
177_CC_ORW_CHN_M	Liang Wei	B53	SAMN18520258	SRR14086853,SRR14086852	Relatedness	0	0	0	0	177	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.68333333	124.6666667	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.31	11	42.29	3.583898305	135.319916	134.405982	0.993246124	20.2979874	20.10614034	0.990548469
178_CC_ORW_CHN_M	Liang Wei	B83	SAMN18520259	SRR14086812,SRR14086811	Relatedness	0	0	0	0	178	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.43333333	124.4166667	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.91	12	38.85	3.112980769	141.864978	140.86878	0.992977844	21.2797467	21.07550939	0.990402268
179_CB_GBC_CHN_M	Liang Wei	B78	SAMN18520260	SRR14086823,SRR14086822	Relatedness	0	0	0	0	179	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	26.16666667	105.4	China	NA	NA	2019	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	15.95	15	32.16	2.09375	162.911406	161.722744	0.992703629	24.4367109	24.21863195	0.991075765
180_CB_DRD_CHN_M	Liang Wei	B62	SAMN18520261	SRR14086837,SRR14086836	Relatedness	0	0	0	0	180	ECC1	NA	NA	NA	Phoenicurus auroreus	P. auroreus	Daurian Redstart	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	13.24	12	87.75	6.797056545	142.617004	141.618044	0.992995506	21.3925506	21.18986862	0.990525581
181_CB_GBC_CHN_M	Liang Wei	B58	SAMN18520262	SRR14086846,SRR14086845	Relatedness	0	0	0	0	181	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	M	Young	Blood	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	13.9	13	44.57	3.301481481	144.624048	143.602494	0.992936486	21.6936072	21.49686252	0.990930753
187_CC_ORW_CHN_F	Liang Wei	B21	SAMN18520268	SRR14086880,SRR14086879	Relatedness	0	0	0	0	187	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	46.23333333	124.4333333	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	14.1	10	47.84	3.618759455	140.151952	138.36355	0.98723955	21.0227928	20.6998594	0.984638892
190_CC_ORW_CHN_F	Liang Wei	B19	SAMN18520271	SRR14086838,SRR14086827	Relatedness	0	0	0	0	190	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	46.23333333	124.4333333	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.88	13	153.39	12.32048193	137.572288	136.620948	0.993084799	20.6358432	20.45149042	0.99106638
191_CC_ORW_CHN_F	Liang Wei	B25	SAMN18520272	SRR14086876,SRR14086875	Relatedness	0	0	0	0	191	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	46.23333333	124.4333333	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.24	9	27.47	2.238793806	136.785226	134.470868	0.983080351	20.5177839	20.12167744	0.980694481
192_CC_ORW_CHN_F	Liang Wei	B20	SAMN18520273	SRR14086794,SRR14086784	Relatedness	0	0	0	0	192	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	46.23333333	124.4333333	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.6	13	84.28	6.605015674	147.314734	136.37291	0.92572485	22.0972101	20.42680157	0.924406361
198_CC_ORW_CHN_F	Liang Wei	B94	SAMN18520279	SRR14086790,SRR14086789	Relatedness	0	0	0	0	198	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.36666667	124.35	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.05	12	30.65	2.430610626	142.567016	141.472132	0.992320215	21.3850524	21.1533941	0.989167279
201_CC_ORW_CHN_F	Liang Wei	B92	SAMN18520282	SRR14086793,SRR14086792	Relatedness	0	0	0	0	201	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.38333333	124.3666667	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.29	11	44.06	3.705634987	138.80997	137.88272	0.993320004	20.8214955	20.62486253	0.990556251
203_CC_ORW_CHN_F	Liang Wei	B82	SAMN18520284	SRR14086814,SRR14086813	Relatedness	0	0	0	0	203	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.4	124.3833333	China	NA	NA	2018	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.27	13	28.11	2.182453416	140.605474	139.631234	0.993071109	21.0908211	20.89181973	0.990564551
204_CC_ORW_CHN_F	Liang Wei	B9	SAMN18520285	SRR14086788,SRR14086787	Relatedness	0	0	0	0	204	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.36666667	124.35	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.67	12	31.74	2.595257563	136.803858	135.847336	0.993008077	20.5205787	20.32708245	0.990570624
209_CC_ORW_CHN_F	Liang Wei	B41	SAMN18520290	SRR14086865,SRR14086864	Relatedness	0	0	0	0	209	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.56666667	124.55	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.92	12	119.16	9.5328	143.778636	142.913616	0.993983668	21.5667954	21.39664964	0.992110754
210_CC_ORW_CHN_F	Liang Wei	B57	SAMN18520291	SRR14086848,SRR14086847	Relatedness	0	0	0	0	210	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.66666667	124.65	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.45	12	25.14	2.09325562	137.252116	136.359704	0.993498009	20.5878174	20.40469654	0.991105377
211_CB_GBC_CHN_F	Liang Wei	B60	SAMN18520292	SRR14086841,SRR14086840	Relatedness	0	0	0	0	211	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	F	Young	Blood	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	13.46	13	37.31	2.839421613	143.211254	142.127644	0.992433486	21.4816881	21.26346816	0.989841583
212_CB_GBC_CHN_F	Liang Wei	B77	SAMN18520293	SRR14086825,SRR14086824	Relatedness	0	0	0	0	212	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	F	Young	Blood	26.16666667	105.4	China	NA	NA	2019	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	14.23	12	47.9	3.504023409	141.226906	139.924586	0.990778528	21.1840359	20.9517072	0.989032841
213_CB_GBC_CHN_F	Liang Wei	B64	SAMN18520294	SRR14086833	Relatedness	0	0	0	0	213	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	F	Young	Blood	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	20.37	18	64.59	3.285350966	218.463116	216.352286	0.99033782	32.7694674	32.3750897	0.987965087
214_CB_GBC_CHN_F	Liang Wei	B59	SAMN18520295	SRR14086844	Relatedness	0	0	0	0	214	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	F	Young	Blood	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	13.41	12	53.44	4.227848101	134.550342	133.365332	0.991192813	20.1825513	19.97125028	0.98953051
219_CC_IBS_CHN_F	Liang Wei	B2020-1	SAMN18521655	SRR14088496,SRR14088507	Relatedness	0	0	0	0	219	ECC6	NA	NA	NA	Lanius isabellinus	L. isabellinus	Isabelline Shrike	Common cuckoo	C. c. canorus	21	CC	F	Young	Tissue	44.28333333	87.86666667	China	NA	NA	2020	GCC9	NA	NA	NA	MCC6	NA	NA	NA	NA	12.91	12	1882.71	158.6107835	138.793558	131.688996	0.948812019	20.8190337	19.71825524	0.947126343
227_CC_IBS_CHN_M	Liang Wei	B2020-7	SAMN18521663	SRR14088514	Relatedness	0	0	0	0	227	NA	NA	NA	NA	Lanius isabellinus	L. isabellinus	Isabelline Shrike	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	44.28333333	87.86666667	China	NA	NA	2020	GCC9	NA	NA	NA	MCC5	NA	NA	NA	NA	10.35	9	6302.91	667.6811441	142.990808	106.919474	0.747736694	21.4486212	16.00418537	0.746163831
228_CB_GBC_CHN_F	Liang Wei	B67	SAMN18521664	SRR14088468,SRR14088467	Relatedness	0	0	0	0	228	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	F	Young	Tissue	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	13.52	13	288.17	22.92521877	138.0276	137.068056	0.993048173	20.70414	20.5237459	0.991287052
229_CB_GBC_CHN_M	Liang Wei	B71	SAMN18521665	SRR14088493	Relatedness	0	0	0	0	229	ECC1	NA	NA	NA	Saxicola ferreus	S. ferreus	Grey Bushchat	Common cuckoo	C. c. bakeri	21	CC	M	Young	Tissue	26.16666667	105.4	China	NA	NA	2020	GCC14	NA	NA	NA	MCC2	NA	NA	NA	NA	15.68	14	2647.16	204.8885449	163.42388	160.02329	0.979191597	24.513582	23.48319723	0.95796678
234_CC_ORW_CHN_M	Liang Wei	B14	SAMN18521670	SRR14088509	Relatedness	0	0	0	0	234	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	46.23333333	124.4333333	China	NA	NA	2020	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.34	13	1453.4	120.5140962	137.213754	136.441248	0.994370054	20.5820631	20.36254127	0.989334314
235_CC_ORW_CHN_M	Liang Wei	B51	SAMN18521671	SRR14088478,SRR14088477	Relatedness	0	0	0	0	235	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.43333333	124.4166667	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.94	13	480.74	36.64176829	144.634458	142.691158	0.986564059	21.6951687	21.36786637	0.984913584
236_CC_ORW_CHN_M	Liang Wei	B54	SAMN18521672	SRR14088472,SRR14088471	Relatedness	0	0	0	0	236	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.38333333	124.3666667	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.71	13	546.1	43.03388495	139.901722	138.960278	0.993270676	20.9852583	20.81338142	0.991809637
237_CC_ORW_CHN_F	Liang Wei	B55	SAMN18521673	SRR14088470,SRR14088469	Relatedness	0	0	0	0	237	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.55	124.5333333	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	13.68	13	672.94	52.65571205	137.163994	136.137028	0.99251286	20.5745991	20.38634485	0.990850162
239_CC_ORW_CHN_F	Liang Wei	B40	SAMN18521675	SRR14088500	Relatedness	0	0	0	0	239	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.41666667	124.4	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	11.33	11	827.93	78.32828761	135.91849	117.21258	0.86237406	20.3877735	17.54861568	0.860742134
241_CC_ORW_CHN_M	Liang Wei	B46	SAMN18521677	SRR14088486,SRR14088483,SRR14088482	Relatedness	0	0	0	0	241	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Blood	47.51666667	124.5	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	9.75	9	2975.82	329.9135255	135.825292	112.232816	0.826302777	20.3737938	16.80367266	0.824768957
243_CC_ORW_CHN_F	Liang Wei	B37	SAMN18521679	SRR14088503,SRR14088502,SRR14088501	Relatedness	0	0	0	0	243	ECC6	NA	NA	NA	Acrocephalus orientalis	A. orientalis	Oriental Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	47.53333333	124.5166667	China	NA	NA	2019	GCC11	NA	NA	NA	MCC3	NA	NA	NA	NA	12.53	11	1429.73	124.1085069	145.808728	143.542548	0.984457858	21.8713092	21.48914061	0.982526488
245_CB_OMR_CHN_F	Liang Wei	B75	SAMN18521681	SRR14088490	Relatedness	0	0	0	0	245	ECC5	NA	NA	NA	Copsychus saularis	Co. saularis	Oriental Magpie-Robin	Common cuckoo	C. c. bakeri	21	CC	F	Young	Tissue	26.16666667	105.4	China	NA	NA	2019	GCC14	NA	NA	NA	MCC5	NA	NA	NA	NA	13.04	12	9606.98	816.2259983	134.150582	133.296626	0.993634347	20.1225873	19.94588904	0.991218909
254_CC_SRT_RUS_M	Swetlana Meshcheryagina	Cc-006	SAMN18559700	SRR14117585	Relatedness	0	0	0	0	254	ECC1	NA	NA	NA	Luscinia svecica	Lu. svecica	Bluethroat	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	62.28333	88.96667	Russia	NA	NA	2017	GCC9	NA	NA	NA	MCC2	NA	NA	NA	NA	10.05	9	1714.46	182.5835996	109.42018	108.493872	0.991534395	16.413027	16.21771657	0.98810028
258_CC_SRT_RUS_F	Swetlana Meshcheryagina	Cc-029	SAMN18559704	SRR14117711,SRR18354908	Relatedness	0	0	0	0	258	ECC1	NA	NA	NA	Calliope calliope	C. calliope	Siberian Rubythroat	Common cuckoo	C. c. canorus	21	CC	F	Young	Blood	62.28333	88.96667	Russia	NA	NA	2020	GCC9	NA	NA	NA	MCC2	NA	NA	NA	NA	12.86	12	17.55	1.388449367	137.93247	137.055984	0.993645543	20.6898705	20.52817618	0.992184856
265_CC_DRD_RUS_M	Gennadiy Bachurin	Cc-016	SAMN18559711	SRR14117696	Relatedness	0	0	0	0	265	ECC4	NA	NA	NA	Phoenicurus auroreus	P. auroreus	Daurian Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	43.96667	131.4667	Russia	NA	NA	2018	GCC11	NA	NA	NA	MCC2	NA	NA	NA	NA	10.9	10	467.74	46.31089109	108.518426	107.807466	0.993448486	16.2777639	16.14783807	0.992018201
266_CC_DRD_RUS_M	Gennadiy Bachurin	Cc-021	SAMN18559712	SRR14117695	Relatedness	0	0	0	0	266	ECC4	NA	NA	NA	Phoenicurus auroreus	P. auroreus	Daurian Redstart	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	43.96667	131.4667	Russia	NA	NA	2019	GCC11	NA	NA	NA	MCC2	NA	NA	NA	NA	9.64	8	2113.64	266.8737374	96.977292	96.03189	0.990251305	14.5465938	14.35902139	0.987105407
268_CC_TBW_RUS_M	Gennadiy Bachurin	Cc-004	SAMN18559714	SRR14117691	Relatedness	0	0	0	0	268	ECC10	NA	NA	NA	Arundinax aedon	Ar. aedon	Thick-billed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	44.75	132.7833	Russia	NA	NA	2017	GCC11	NA	NA	NA	MCC7	NA	NA	NA	NA	10.29	9	1769.18	204.0576701	111.441948	110.66366	0.993016202	16.7162922	16.46341067	0.984872152
271_CC_TBW_RUS_M	Gennadiy Bachurin	Cc-011	SAMN18559717	SRR14117688	Relatedness	0	0	0	0	271	ECC10	NA	NA	NA	Arundinax aedon	Ar. aedon	Thick-billed Warbler	Common cuckoo	C. c. canorus	21	CC	M	Young	Tissue	44.75	132.7833	Russia	NA	NA	2018	GCC11	NA	NA	NA	MCC7	NA	NA	NA	NA	11.61	11	1709.33	155.3936364	116.605582	115.942788	0.994315932	17.4908373	17.3689034	0.993028699
288_CC_UNK_RUS_F	Yaroslav Red’kin	RYA 1551	SAMN18559734	SRR14117663,SRR14117662	Relatedness	0	0	0	0	288	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	F	Adult	Tissue	45.11667	147.9667	Russia	NA	NA	2004	GCC12	NA	NA	NA	MCC6	NA	NA	NA	NA	12.92	12	4538.45	382.0244108	136.425526	135.701546	0.994693222	20.4638289	20.31057557	0.992511014
315_CC_ACW_RUS_F	Swetlana Meshcheryagina	Co-027	SAMN18559761	SRR14117534,SRR14117533	Relatedness	0	0	0	0	315	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	F	Young	Tissue	55.21667	166.15	Russia	NA	NA	2017	GCC13	NA	NA	NA	MCC2	NA	NA	NA	NA	13.71	12	653.71	49.63629461	141.254074	139.988758	0.991042269	21.1881111	20.95868671	0.989172023
394_CC_UNK_RUS_M	Yaroslav Red’kin	R-140814	SAMN18559840	SRR14117675	Relatedness	0	0	0	0	394	NA	NA	NA	NA	NA	NA	NA	Common cuckoo	C. c. canorus	21	CC	M	Adult	Tissue	53.11667	158.4167	Russia	NA	NA	2018	GCC13	NA	NA	NA	MCC6	NA	NA	NA	NA	10.93	10	11807.8	1232.546973	111.97572	111.226932	0.993312943	16.796358	16.62405597	0.989741703
421_CC_GRW_HUN_F	Miguel Carneiro & Collaborators	C03626	SAMN35327829	SRR24761377	Relatedness	0	0	0	0	421	NA	NA	NA	NA	Acrocephalus arundinaceus	A. arundinaceus	Great Reed Warbler	Common cuckoo	C. c. canorus	21	CC	F	Adult	Blood	47.12	19.1	Hungary	NA	NA	2015	GCC4	NA	NA	NA	MCC7	NA	NA	NA	NA	7.48	6	1026.28	172.1946309	105.41804	104.712942	0.99331141	15.812706	15.39550106	0.973615842
